Sno,Province/State,Country,latitude,longitude,Date,loc_id,Key,Confirmed,Deaths,Recovered
2563,Not defined,Mexico,23.6345,-102.5528,2/16/2020,47,2563,0,0,0
2564,Not defined,Mexico,23.6345,-102.5528,2/17/2020,47,2564,0,0,0
2565,Not defined,Mexico,23.6345,-102.5528,2/18/2020,47,2565,0,0,0
2566,Not defined,Mexico,23.6345,-102.5528,2/19/2020,47,2566,0,0,0
2567,Not defined,Mexico,23.6345,-102.5528,2/20/2020,47,2567,0,0,0
2568,Not defined,Mexico,23.6345,-102.5528,2/21/2020,47,2568,0,0,0
2569,Not defined,Mexico,23.6345,-102.5528,2/22/2020,47,2569,0,0,0
2570,Not defined,Mexico,23.6345,-102.5528,2/23/2020,47,2570,0,0,0
2571,Not defined,Mexico,23.6345,-102.5528,2/24/2020,47,2571,0,0,0
2572,Not defined,Mexico,23.6345,-102.5528,2/25/2020,47,2572,0,0,0
2573,Not defined,Mexico,23.6345,-102.5528,2/26/2020,47,2573,0,0,0
2574,Not defined,Mexico,23.6345,-102.5528,2/27/2020,47,2574,0,0,0
2575,Not defined,Mexico,23.6345,-102.5528,2/28/2020,47,2575,1,0,0
2576,Not defined,Mexico,23.6345,-102.5528,2/29/2020,47,2576,3,0,0
2577,Not defined,Mexico,23.6345,-102.5528,3/1/2020,47,2577,1,0,0
2578,Not defined,Mexico,23.6345,-102.5528,3/2/2020,47,2578,0,0,0
2579,Not defined,Mexico,23.6345,-102.5528,3/3/2020,47,2579,0,0,1
2580,Not defined,Mexico,23.6345,-102.5528,3/4/2020,47,2580,0,0,0
2581,Not defined,Mexico,23.6345,-102.5528,3/5/2020,47,2581,0,0,0
2582,Not defined,Mexico,23.6345,-102.5528,3/6/2020,47,2582,1,0,0
2583,Not defined,Mexico,23.6345,-102.5528,3/7/2020,47,2583,0,0,0
2584,Not defined,Mexico,23.6345,-102.5528,3/8/2020,47,2584,1,0,0
2585,Not defined,Mexico,23.6345,-102.5528,3/9/2020,47,2585,0,0,0
2586,Not defined,Mexico,23.6345,-102.5528,3/10/2020,47,2586,0,0,3
2587,Not defined,Mexico,23.6345,-102.5528,3/11/2020,47,2587,1,0,0
2588,Not defined,Mexico,23.6345,-102.5528,3/12/2020,47,2588,4,0,0
2589,Not defined,Mexico,23.6345,-102.5528,3/13/2020,47,2589,0,0,0
2590,Not defined,Mexico,23.6345,-102.5528,3/14/2020,47,2590,14,0,0
2591,Not defined,Mexico,23.6345,-102.5528,3/15/2020,47,2591,15,0,0
2592,Not defined,New Zealand,-40.9006,174.886,1/22/2020,48,2592,0,0,0
2593,Not defined,New Zealand,-40.9006,174.886,1/23/2020,48,2593,0,0,0
2594,Not defined,New Zealand,-40.9006,174.886,1/24/2020,48,2594,0,0,0
2595,Not defined,New Zealand,-40.9006,174.886,1/25/2020,48,2595,0,0,0
2596,Not defined,New Zealand,-40.9006,174.886,1/26/2020,48,2596,0,0,0
2597,Not defined,New Zealand,-40.9006,174.886,1/27/2020,48,2597,0,0,0
2598,Not defined,New Zealand,-40.9006,174.886,1/28/2020,48,2598,0,0,0
2599,Not defined,New Zealand,-40.9006,174.886,1/29/2020,48,2599,0,0,0
2600,Not defined,New Zealand,-40.9006,174.886,1/30/2020,48,2600,0,0,0
2601,Not defined,New Zealand,-40.9006,174.886,1/31/2020,48,2601,0,0,0
2602,Not defined,New Zealand,-40.9006,174.886,2/1/2020,48,2602,0,0,0
2603,Not defined,New Zealand,-40.9006,174.886,2/2/2020,48,2603,0,0,0
2604,Not defined,New Zealand,-40.9006,174.886,2/3/2020,48,2604,0,0,0
2605,Not defined,New Zealand,-40.9006,174.886,2/4/2020,48,2605,0,0,0
2606,Not defined,New Zealand,-40.9006,174.886,2/5/2020,48,2606,0,0,0
2607,Not defined,New Zealand,-40.9006,174.886,2/6/2020,48,2607,0,0,0
2608,Not defined,New Zealand,-40.9006,174.886,2/7/2020,48,2608,0,0,0
2609,Not defined,New Zealand,-40.9006,174.886,2/8/2020,48,2609,0,0,0
2610,Not defined,New Zealand,-40.9006,174.886,2/9/2020,48,2610,0,0,0
2611,Not defined,New Zealand,-40.9006,174.886,2/10/2020,48,2611,0,0,0
2612,Not defined,New Zealand,-40.9006,174.886,2/11/2020,48,2612,0,0,0
2613,Not defined,New Zealand,-40.9006,174.886,2/12/2020,48,2613,0,0,0
2614,Not defined,New Zealand,-40.9006,174.886,2/13/2020,48,2614,0,0,0
2615,Not defined,New Zealand,-40.9006,174.886,2/14/2020,48,2615,0,0,0
2616,Not defined,New Zealand,-40.9006,174.886,2/15/2020,48,2616,0,0,0
2617,Not defined,New Zealand,-40.9006,174.886,2/16/2020,48,2617,0,0,0
2618,Not defined,New Zealand,-40.9006,174.886,2/17/2020,48,2618,0,0,0
2619,Not defined,New Zealand,-40.9006,174.886,2/18/2020,48,2619,0,0,0
2620,Not defined,New Zealand,-40.9006,174.886,2/19/2020,48,2620,0,0,0
2621,Not defined,New Zealand,-40.9006,174.886,2/20/2020,48,2621,0,0,0
2622,Not defined,New Zealand,-40.9006,174.886,2/21/2020,48,2622,0,0,0
2623,Not defined,New Zealand,-40.9006,174.886,2/22/2020,48,2623,0,0,0
2624,Not defined,New Zealand,-40.9006,174.886,2/23/2020,48,2624,0,0,0
2625,Not defined,New Zealand,-40.9006,174.886,2/24/2020,48,2625,0,0,0
2626,Not defined,New Zealand,-40.9006,174.886,2/25/2020,48,2626,0,0,0
2627,Not defined,New Zealand,-40.9006,174.886,2/26/2020,48,2627,0,0,0
2628,Not defined,New Zealand,-40.9006,174.886,2/27/2020,48,2628,0,0,0
2629,Not defined,New Zealand,-40.9006,174.886,2/28/2020,48,2629,1,0,0
2630,Not defined,New Zealand,-40.9006,174.886,2/29/2020,48,2630,0,0,0
2631,Not defined,New Zealand,-40.9006,174.886,3/1/2020,48,2631,0,0,0
2632,Not defined,New Zealand,-40.9006,174.886,3/2/2020,48,2632,0,0,0
2633,Not defined,New Zealand,-40.9006,174.886,3/3/2020,48,2633,0,0,0
2634,Not defined,New Zealand,-40.9006,174.886,3/4/2020,48,2634,2,0,0
2635,Not defined,New Zealand,-40.9006,174.886,3/5/2020,48,2635,0,0,0
2636,Not defined,New Zealand,-40.9006,174.886,3/6/2020,48,2636,1,0,0
2637,Not defined,New Zealand,-40.9006,174.886,3/7/2020,48,2637,1,0,0
2638,Not defined,New Zealand,-40.9006,174.886,3/8/2020,48,2638,0,0,0
2639,Not defined,New Zealand,-40.9006,174.886,3/9/2020,48,2639,0,0,0
2640,Not defined,New Zealand,-40.9006,174.886,3/10/2020,48,2640,0,0,0
2641,Not defined,New Zealand,-40.9006,174.886,3/11/2020,48,2641,0,0,0
2642,Not defined,New Zealand,-40.9006,174.886,3/12/2020,48,2642,0,0,0
2643,Not defined,New Zealand,-40.9006,174.886,3/13/2020,48,2643,0,0,0
2644,Not defined,New Zealand,-40.9006,174.886,3/14/2020,48,2644,1,0,0
2645,Not defined,New Zealand,-40.9006,174.886,3/15/2020,48,2645,2,0,0
2646,Not defined,Nigeria,9.082,8.6753,1/22/2020,49,2646,0,0,0
2647,Not defined,Nigeria,9.082,8.6753,1/23/2020,49,2647,0,0,0
2648,Not defined,Nigeria,9.082,8.6753,1/24/2020,49,2648,0,0,0
2649,Not defined,Nigeria,9.082,8.6753,1/25/2020,49,2649,0,0,0
2650,Not defined,Nigeria,9.082,8.6753,1/26/2020,49,2650,0,0,0
2651,Not defined,Nigeria,9.082,8.6753,1/27/2020,49,2651,0,0,0
2652,Not defined,Nigeria,9.082,8.6753,1/28/2020,49,2652,0,0,0
2653,Not defined,Nigeria,9.082,8.6753,1/29/2020,49,2653,0,0,0
2654,Not defined,Nigeria,9.082,8.6753,1/30/2020,49,2654,0,0,0
2655,Not defined,Nigeria,9.082,8.6753,1/31/2020,49,2655,0,0,0
2656,Not defined,Nigeria,9.082,8.6753,2/1/2020,49,2656,0,0,0
2657,Not defined,Nigeria,9.082,8.6753,2/2/2020,49,2657,0,0,0
2658,Not defined,Nigeria,9.082,8.6753,2/3/2020,49,2658,0,0,0
2659,Not defined,Nigeria,9.082,8.6753,2/4/2020,49,2659,0,0,0
2660,Not defined,Nigeria,9.082,8.6753,2/5/2020,49,2660,0,0,0
2661,Not defined,Nigeria,9.082,8.6753,2/6/2020,49,2661,0,0,0
2662,Not defined,Nigeria,9.082,8.6753,2/7/2020,49,2662,0,0,0
2663,Not defined,Nigeria,9.082,8.6753,2/8/2020,49,2663,0,0,0
2664,Not defined,Nigeria,9.082,8.6753,2/9/2020,49,2664,0,0,0
2665,Not defined,Nigeria,9.082,8.6753,2/10/2020,49,2665,0,0,0
2666,Not defined,Nigeria,9.082,8.6753,2/11/2020,49,2666,0,0,0
2667,Not defined,Nigeria,9.082,8.6753,2/12/2020,49,2667,0,0,0
2668,Not defined,Nigeria,9.082,8.6753,2/13/2020,49,2668,0,0,0
2669,Not defined,Nigeria,9.082,8.6753,2/14/2020,49,2669,0,0,0
2670,Not defined,Nigeria,9.082,8.6753,2/15/2020,49,2670,0,0,0
2671,Not defined,Nigeria,9.082,8.6753,2/16/2020,49,2671,0,0,0
2672,Not defined,Nigeria,9.082,8.6753,2/17/2020,49,2672,0,0,0
2673,Not defined,Nigeria,9.082,8.6753,2/18/2020,49,2673,0,0,0
2674,Not defined,Nigeria,9.082,8.6753,2/19/2020,49,2674,0,0,0
2675,Not defined,Nigeria,9.082,8.6753,2/20/2020,49,2675,0,0,0
2676,Not defined,Nigeria,9.082,8.6753,2/21/2020,49,2676,0,0,0
2677,Not defined,Nigeria,9.082,8.6753,2/22/2020,49,2677,0,0,0
2678,Not defined,Nigeria,9.082,8.6753,2/23/2020,49,2678,0,0,0
2679,Not defined,Nigeria,9.082,8.6753,2/24/2020,49,2679,0,0,0
2680,Not defined,Nigeria,9.082,8.6753,2/25/2020,49,2680,0,0,0
2681,Not defined,Nigeria,9.082,8.6753,2/26/2020,49,2681,0,0,0
2682,Not defined,Nigeria,9.082,8.6753,2/27/2020,49,2682,0,0,0
2683,Not defined,Nigeria,9.082,8.6753,2/28/2020,49,2683,1,0,0
2684,Not defined,Nigeria,9.082,8.6753,2/29/2020,49,2684,0,0,0
2685,Not defined,Nigeria,9.082,8.6753,3/1/2020,49,2685,0,0,0
2686,Not defined,Nigeria,9.082,8.6753,3/2/2020,49,2686,0,0,0
2687,Not defined,Nigeria,9.082,8.6753,3/3/2020,49,2687,0,0,0
2688,Not defined,Nigeria,9.082,8.6753,3/4/2020,49,2688,0,0,0
2689,Not defined,Nigeria,9.082,8.6753,3/5/2020,49,2689,0,0,0
2690,Not defined,Nigeria,9.082,8.6753,3/6/2020,49,2690,0,0,0
2691,Not defined,Nigeria,9.082,8.6753,3/7/2020,49,2691,0,0,0
2692,Not defined,Nigeria,9.082,8.6753,3/8/2020,49,2692,0,0,0
2693,Not defined,Nigeria,9.082,8.6753,3/9/2020,49,2693,1,0,0
2694,Not defined,Nigeria,9.082,8.6753,3/10/2020,49,2694,0,0,0
2695,Not defined,Nigeria,9.082,8.6753,3/11/2020,49,2695,0,0,0
2696,Not defined,Nigeria,9.082,8.6753,3/12/2020,49,2696,0,0,0
2697,Not defined,Nigeria,9.082,8.6753,3/13/2020,49,2697,0,0,0
2698,Not defined,Nigeria,9.082,8.6753,3/14/2020,49,2698,0,0,0
2699,Not defined,Nigeria,9.082,8.6753,3/15/2020,49,2699,0,0,0
2700,Western Australia,Australia,-31.9505,115.8605,1/22/2020,50,2700,0,0,0
2701,Western Australia,Australia,-31.9505,115.8605,1/23/2020,50,2701,0,0,0
2702,Western Australia,Australia,-31.9505,115.8605,1/24/2020,50,2702,0,0,0
2703,Western Australia,Australia,-31.9505,115.8605,1/25/2020,50,2703,0,0,0
2704,Western Australia,Australia,-31.9505,115.8605,1/26/2020,50,2704,0,0,0
2705,Western Australia,Australia,-31.9505,115.8605,1/27/2020,50,2705,0,0,0
2706,Western Australia,Australia,-31.9505,115.8605,1/28/2020,50,2706,0,0,0
2707,Western Australia,Australia,-31.9505,115.8605,1/29/2020,50,2707,0,0,0
2708,Western Australia,Australia,-31.9505,115.8605,1/30/2020,50,2708,0,0,0
2709,Western Australia,Australia,-31.9505,115.8605,1/31/2020,50,2709,0,0,0
2710,Western Australia,Australia,-31.9505,115.8605,2/1/2020,50,2710,0,0,0
2711,Western Australia,Australia,-31.9505,115.8605,2/2/2020,50,2711,0,0,0
2712,Western Australia,Australia,-31.9505,115.8605,2/3/2020,50,2712,0,0,0
2713,Western Australia,Australia,-31.9505,115.8605,2/4/2020,50,2713,0,0,0
2714,Western Australia,Australia,-31.9505,115.8605,2/5/2020,50,2714,0,0,0
2715,Western Australia,Australia,-31.9505,115.8605,2/6/2020,50,2715,0,0,0
2716,Western Australia,Australia,-31.9505,115.8605,2/7/2020,50,2716,0,0,0
2717,Western Australia,Australia,-31.9505,115.8605,2/8/2020,50,2717,0,0,0
2718,Western Australia,Australia,-31.9505,115.8605,2/9/2020,50,2718,0,0,0
2719,Western Australia,Australia,-31.9505,115.8605,2/10/2020,50,2719,0,0,0
2720,Western Australia,Australia,-31.9505,115.8605,2/11/2020,50,2720,0,0,0
2721,Western Australia,Australia,-31.9505,115.8605,2/12/2020,50,2721,0,0,0
2722,Western Australia,Australia,-31.9505,115.8605,2/13/2020,50,2722,0,0,0
2723,Western Australia,Australia,-31.9505,115.8605,2/14/2020,50,2723,0,0,0
2724,Western Australia,Australia,-31.9505,115.8605,2/15/2020,50,2724,0,0,0
2725,Western Australia,Australia,-31.9505,115.8605,2/16/2020,50,2725,0,0,0
2726,Western Australia,Australia,-31.9505,115.8605,2/17/2020,50,2726,0,0,0
2727,Western Australia,Australia,-31.9505,115.8605,2/18/2020,50,2727,0,0,0
2728,Western Australia,Australia,-31.9505,115.8605,2/19/2020,50,2728,0,0,0
2729,Western Australia,Australia,-31.9505,115.8605,2/20/2020,50,2729,0,0,0
2730,Western Australia,Australia,-31.9505,115.8605,2/21/2020,50,2730,0,0,0
2731,Western Australia,Australia,-31.9505,115.8605,2/22/2020,50,2731,0,0,0
2732,Western Australia,Australia,-31.9505,115.8605,2/23/2020,50,2732,0,0,0
2733,Western Australia,Australia,-31.9505,115.8605,2/24/2020,50,2733,0,0,0
2734,Western Australia,Australia,-31.9505,115.8605,2/25/2020,50,2734,0,0,0
2735,Western Australia,Australia,-31.9505,115.8605,2/26/2020,50,2735,0,0,0
2736,Western Australia,Australia,-31.9505,115.8605,2/27/2020,50,2736,0,0,0
2737,Western Australia,Australia,-31.9505,115.8605,2/28/2020,50,2737,0,0,0
2738,Western Australia,Australia,-31.9505,115.8605,2/29/2020,50,2738,2,0,0
2739,Western Australia,Australia,-31.9505,115.8605,3/1/2020,50,2739,0,1,0
2740,Western Australia,Australia,-31.9505,115.8605,3/2/2020,50,2740,0,0,0
2741,Western Australia,Australia,-31.9505,115.8605,3/3/2020,50,2741,0,0,0
2742,Western Australia,Australia,-31.9505,115.8605,3/4/2020,50,2742,0,0,0
2743,Western Australia,Australia,-31.9505,115.8605,3/5/2020,50,2743,1,0,0
2744,Western Australia,Australia,-31.9505,115.8605,3/6/2020,50,2744,0,0,0
2745,Western Australia,Australia,-31.9505,115.8605,3/7/2020,50,2745,0,0,0
2746,Western Australia,Australia,-31.9505,115.8605,3/8/2020,50,2746,0,0,0
2747,Western Australia,Australia,-31.9505,115.8605,3/9/2020,50,2747,1,0,0
2748,Western Australia,Australia,-31.9505,115.8605,3/10/2020,50,2748,2,0,0
2749,Western Australia,Australia,-31.9505,115.8605,3/11/2020,50,2749,3,0,0
2750,Western Australia,Australia,-31.9505,115.8605,3/12/2020,50,2750,0,0,0
2751,Western Australia,Australia,-31.9505,115.8605,3/13/2020,50,2751,5,0,0
2752,Western Australia,Australia,-31.9505,115.8605,3/14/2020,50,2752,3,0,0
2753,Western Australia,Australia,-31.9505,115.8605,3/15/2020,50,2753,0,0,0
2754,Not defined,Ireland,53.1424,-7.6921,1/22/2020,51,2754,0,0,0
2755,Not defined,Ireland,53.1424,-7.6921,1/23/2020,51,2755,0,0,0
2756,Not defined,Ireland,53.1424,-7.6921,1/24/2020,51,2756,0,0,0
2757,Not defined,Ireland,53.1424,-7.6921,1/25/2020,51,2757,0,0,0
2758,Not defined,Ireland,53.1424,-7.6921,1/26/2020,51,2758,0,0,0
2759,Not defined,Ireland,53.1424,-7.6921,1/27/2020,51,2759,0,0,0
2760,Not defined,Ireland,53.1424,-7.6921,1/28/2020,51,2760,0,0,0
2761,Not defined,Ireland,53.1424,-7.6921,1/29/2020,51,2761,0,0,0
2762,Not defined,Ireland,53.1424,-7.6921,1/30/2020,51,2762,0,0,0
2763,Not defined,Ireland,53.1424,-7.6921,1/31/2020,51,2763,0,0,0
2764,Not defined,Ireland,53.1424,-7.6921,2/1/2020,51,2764,0,0,0
2765,Not defined,Ireland,53.1424,-7.6921,2/2/2020,51,2765,0,0,0
2766,Not defined,Ireland,53.1424,-7.6921,2/3/2020,51,2766,0,0,0
2767,Not defined,Ireland,53.1424,-7.6921,2/4/2020,51,2767,0,0,0
2768,Not defined,Ireland,53.1424,-7.6921,2/5/2020,51,2768,0,0,0
2769,Not defined,Ireland,53.1424,-7.6921,2/6/2020,51,2769,0,0,0
2770,Not defined,Ireland,53.1424,-7.6921,2/7/2020,51,2770,0,0,0
2771,Not defined,Ireland,53.1424,-7.6921,2/8/2020,51,2771,0,0,0
2772,Not defined,Ireland,53.1424,-7.6921,2/9/2020,51,2772,0,0,0
2773,Not defined,Ireland,53.1424,-7.6921,2/10/2020,51,2773,0,0,0
2774,Not defined,Ireland,53.1424,-7.6921,2/11/2020,51,2774,0,0,0
2775,Not defined,Ireland,53.1424,-7.6921,2/12/2020,51,2775,0,0,0
2776,Not defined,Ireland,53.1424,-7.6921,2/13/2020,51,2776,0,0,0
2777,Not defined,Ireland,53.1424,-7.6921,2/14/2020,51,2777,0,0,0
2778,Not defined,Ireland,53.1424,-7.6921,2/15/2020,51,2778,0,0,0
2779,Not defined,Ireland,53.1424,-7.6921,2/16/2020,51,2779,0,0,0
2780,Not defined,Ireland,53.1424,-7.6921,2/17/2020,51,2780,0,0,0
2781,Not defined,Ireland,53.1424,-7.6921,2/18/2020,51,2781,0,0,0
2782,Not defined,Ireland,53.1424,-7.6921,2/19/2020,51,2782,0,0,0
2783,Not defined,Ireland,53.1424,-7.6921,2/20/2020,51,2783,0,0,0
2784,Not defined,Ireland,53.1424,-7.6921,2/21/2020,51,2784,0,0,0
2785,Not defined,Ireland,53.1424,-7.6921,2/22/2020,51,2785,0,0,0
2786,Not defined,Ireland,53.1424,-7.6921,2/23/2020,51,2786,0,0,0
2787,Not defined,Ireland,53.1424,-7.6921,2/24/2020,51,2787,0,0,0
2788,Not defined,Ireland,53.1424,-7.6921,2/25/2020,51,2788,0,0,0
2789,Not defined,Ireland,53.1424,-7.6921,2/26/2020,51,2789,0,0,0
2790,Not defined,Ireland,53.1424,-7.6921,2/27/2020,51,2790,0,0,0
2791,Not defined,Ireland,53.1424,-7.6921,2/28/2020,51,2791,0,0,0
2792,Not defined,Ireland,53.1424,-7.6921,2/29/2020,51,2792,1,0,0
2793,Not defined,Ireland,53.1424,-7.6921,3/1/2020,51,2793,0,0,0
2794,Not defined,Ireland,53.1424,-7.6921,3/2/2020,51,2794,0,0,0
2795,Not defined,Ireland,53.1424,-7.6921,3/3/2020,51,2795,1,0,0
2796,Not defined,Ireland,53.1424,-7.6921,3/4/2020,51,2796,4,0,0
2797,Not defined,Ireland,53.1424,-7.6921,3/5/2020,51,2797,0,0,0
2798,Not defined,Ireland,53.1424,-7.6921,3/6/2020,51,2798,12,0,0
2799,Not defined,Ireland,53.1424,-7.6921,3/7/2020,51,2799,0,0,0
2800,Not defined,Ireland,53.1424,-7.6921,3/8/2020,51,2800,1,0,0
2801,Not defined,Ireland,53.1424,-7.6921,3/9/2020,51,2801,2,0,0
2802,Not defined,Ireland,53.1424,-7.6921,3/10/2020,51,2802,13,0,0
2803,Not defined,Ireland,53.1424,-7.6921,3/11/2020,51,2803,9,1,0
2804,Not defined,Ireland,53.1424,-7.6921,3/12/2020,51,2804,0,0,0
2805,Not defined,Ireland,53.1424,-7.6921,3/13/2020,51,2805,47,0,0
2806,Not defined,Ireland,53.1424,-7.6921,3/14/2020,51,2806,39,1,0
2807,Not defined,Ireland,53.1424,-7.6921,3/15/2020,51,2807,0,0,0
2808,Not defined,Luxembourg,49.8153,6.1296,1/22/2020,52,2808,0,0,0
2809,Not defined,Luxembourg,49.8153,6.1296,1/23/2020,52,2809,0,0,0
2810,Not defined,Luxembourg,49.8153,6.1296,1/24/2020,52,2810,0,0,0
2811,Not defined,Luxembourg,49.8153,6.1296,1/25/2020,52,2811,0,0,0
2812,Not defined,Luxembourg,49.8153,6.1296,1/26/2020,52,2812,0,0,0
2813,Not defined,Luxembourg,49.8153,6.1296,1/27/2020,52,2813,0,0,0
2814,Not defined,Luxembourg,49.8153,6.1296,1/28/2020,52,2814,0,0,0
2815,Not defined,Luxembourg,49.8153,6.1296,1/29/2020,52,2815,0,0,0
2816,Not defined,Luxembourg,49.8153,6.1296,1/30/2020,52,2816,0,0,0
2817,Not defined,Luxembourg,49.8153,6.1296,1/31/2020,52,2817,0,0,0
2818,Not defined,Luxembourg,49.8153,6.1296,2/1/2020,52,2818,0,0,0
2819,Not defined,Luxembourg,49.8153,6.1296,2/2/2020,52,2819,0,0,0
2820,Not defined,Luxembourg,49.8153,6.1296,2/3/2020,52,2820,0,0,0
2821,Not defined,Luxembourg,49.8153,6.1296,2/4/2020,52,2821,0,0,0
2822,Not defined,Luxembourg,49.8153,6.1296,2/5/2020,52,2822,0,0,0
2823,Not defined,Luxembourg,49.8153,6.1296,2/6/2020,52,2823,0,0,0
2824,Not defined,Luxembourg,49.8153,6.1296,2/7/2020,52,2824,0,0,0
2825,Not defined,Luxembourg,49.8153,6.1296,2/8/2020,52,2825,0,0,0
2826,Not defined,Luxembourg,49.8153,6.1296,2/9/2020,52,2826,0,0,0
2827,Not defined,Luxembourg,49.8153,6.1296,2/10/2020,52,2827,0,0,0
2828,Not defined,Luxembourg,49.8153,6.1296,2/11/2020,52,2828,0,0,0
2829,Not defined,Luxembourg,49.8153,6.1296,2/12/2020,52,2829,0,0,0
2830,Not defined,Luxembourg,49.8153,6.1296,2/13/2020,52,2830,0,0,0
2831,Not defined,Luxembourg,49.8153,6.1296,2/14/2020,52,2831,0,0,0
2832,Not defined,Luxembourg,49.8153,6.1296,2/15/2020,52,2832,0,0,0
2833,Not defined,Luxembourg,49.8153,6.1296,2/16/2020,52,2833,0,0,0
2834,Not defined,Luxembourg,49.8153,6.1296,2/17/2020,52,2834,0,0,0
2835,Not defined,Luxembourg,49.8153,6.1296,2/18/2020,52,2835,0,0,0
2836,Not defined,Luxembourg,49.8153,6.1296,2/19/2020,52,2836,0,0,0
2837,Not defined,Luxembourg,49.8153,6.1296,2/20/2020,52,2837,0,0,0
2838,Not defined,Luxembourg,49.8153,6.1296,2/21/2020,52,2838,0,0,0
2839,Not defined,Luxembourg,49.8153,6.1296,2/22/2020,52,2839,0,0,0
2840,Not defined,Luxembourg,49.8153,6.1296,2/23/2020,52,2840,0,0,0
2841,Not defined,Luxembourg,49.8153,6.1296,2/24/2020,52,2841,0,0,0
2842,Not defined,Luxembourg,49.8153,6.1296,2/25/2020,52,2842,0,0,0
2843,Not defined,Luxembourg,49.8153,6.1296,2/26/2020,52,2843,0,0,0
2844,Not defined,Luxembourg,49.8153,6.1296,2/27/2020,52,2844,0,0,0
2845,Not defined,Luxembourg,49.8153,6.1296,2/28/2020,52,2845,0,0,0
2846,Not defined,Luxembourg,49.8153,6.1296,2/29/2020,52,2846,1,0,0
2847,Not defined,Luxembourg,49.8153,6.1296,3/1/2020,52,2847,0,0,0
2848,Not defined,Luxembourg,49.8153,6.1296,3/2/2020,52,2848,0,0,0
2849,Not defined,Luxembourg,49.8153,6.1296,3/3/2020,52,2849,0,0,0
2850,Not defined,Luxembourg,49.8153,6.1296,3/4/2020,52,2850,0,0,0
2851,Not defined,Luxembourg,49.8153,6.1296,3/5/2020,52,2851,0,0,0
2852,Not defined,Luxembourg,49.8153,6.1296,3/6/2020,52,2852,1,0,0
2853,Not defined,Luxembourg,49.8153,6.1296,3/7/2020,52,2853,0,0,0
2854,Not defined,Luxembourg,49.8153,6.1296,3/8/2020,52,2854,1,0,0
2855,Not defined,Luxembourg,49.8153,6.1296,3/9/2020,52,2855,0,0,0
2856,Not defined,Luxembourg,49.8153,6.1296,3/10/2020,52,2856,2,0,0
2857,Not defined,Luxembourg,49.8153,6.1296,3/11/2020,52,2857,2,0,0
2858,Not defined,Luxembourg,49.8153,6.1296,3/12/2020,52,2858,12,0,0
2859,Not defined,Luxembourg,49.8153,6.1296,3/13/2020,52,2859,15,0,0
2860,Not defined,Luxembourg,49.8153,6.1296,3/14/2020,52,2860,17,1,0
2861,Not defined,Luxembourg,49.8153,6.1296,3/15/2020,52,2861,8,0,0
2862,Not defined,Monaco,43.7333,7.4167,1/22/2020,53,2862,0,0,0
2863,Not defined,Monaco,43.7333,7.4167,1/23/2020,53,2863,0,0,0
2864,Not defined,Monaco,43.7333,7.4167,1/24/2020,53,2864,0,0,0
2865,Not defined,Monaco,43.7333,7.4167,1/25/2020,53,2865,0,0,0
2866,Not defined,Monaco,43.7333,7.4167,1/26/2020,53,2866,0,0,0
2867,Not defined,Monaco,43.7333,7.4167,1/27/2020,53,2867,0,0,0
2868,Not defined,Monaco,43.7333,7.4167,1/28/2020,53,2868,0,0,0
2869,Not defined,Monaco,43.7333,7.4167,1/29/2020,53,2869,0,0,0
2870,Not defined,Monaco,43.7333,7.4167,1/30/2020,53,2870,0,0,0
2871,Not defined,Monaco,43.7333,7.4167,1/31/2020,53,2871,0,0,0
2872,Not defined,Monaco,43.7333,7.4167,2/1/2020,53,2872,0,0,0
2873,Not defined,Monaco,43.7333,7.4167,2/2/2020,53,2873,0,0,0
2874,Not defined,Monaco,43.7333,7.4167,2/3/2020,53,2874,0,0,0
2875,Not defined,Monaco,43.7333,7.4167,2/4/2020,53,2875,0,0,0
2876,Not defined,Monaco,43.7333,7.4167,2/5/2020,53,2876,0,0,0
2877,Not defined,Monaco,43.7333,7.4167,2/6/2020,53,2877,0,0,0
2878,Not defined,Monaco,43.7333,7.4167,2/7/2020,53,2878,0,0,0
2879,Not defined,Monaco,43.7333,7.4167,2/8/2020,53,2879,0,0,0
2880,Not defined,Monaco,43.7333,7.4167,2/9/2020,53,2880,0,0,0
2881,Not defined,Monaco,43.7333,7.4167,2/10/2020,53,2881,0,0,0
2882,Not defined,Monaco,43.7333,7.4167,2/11/2020,53,2882,0,0,0
2883,Not defined,Monaco,43.7333,7.4167,2/12/2020,53,2883,0,0,0
2884,Not defined,Monaco,43.7333,7.4167,2/13/2020,53,2884,0,0,0
2885,Not defined,Monaco,43.7333,7.4167,2/14/2020,53,2885,0,0,0
2886,Not defined,Monaco,43.7333,7.4167,2/15/2020,53,2886,0,0,0
2887,Not defined,Monaco,43.7333,7.4167,2/16/2020,53,2887,0,0,0
2888,Not defined,Monaco,43.7333,7.4167,2/17/2020,53,2888,0,0,0
2889,Not defined,Monaco,43.7333,7.4167,2/18/2020,53,2889,0,0,0
2890,Not defined,Monaco,43.7333,7.4167,2/19/2020,53,2890,0,0,0
2891,Not defined,Monaco,43.7333,7.4167,2/20/2020,53,2891,0,0,0
2892,Not defined,Monaco,43.7333,7.4167,2/21/2020,53,2892,0,0,0
2893,Not defined,Monaco,43.7333,7.4167,2/22/2020,53,2893,0,0,0
2894,Not defined,Monaco,43.7333,7.4167,2/23/2020,53,2894,0,0,0
2895,Not defined,Monaco,43.7333,7.4167,2/24/2020,53,2895,0,0,0
